"6866","087878521112-45","Chelgate Limited"
"6867","769888947860-59","International Ethics Standards Board for Accountants"
"6868","642021133017-02","European Printing Ink Association"
"6869","007129047814-57","Ekotrend Slovakia - zväz ekologického poľnohospodárstva"
"6870","336917247811-73","Lietuvos žemės ūkio bendrovių asociacija"
"6871","471989147138-46","L'Occitane International S.A."
"6872","261804447214-51","Future For Nature"
"6873","571600747019-58","DemocracyNext"
"6874","190775245617-48","Fyffes International Ireland"
"6875","189925038187-69","Clúster Bananero del Ecuador"
"6876","721756447378-14","Institute of International and European Affairs"
"6877","047884337604-43","Ervia Limited"
"6878","541969311624-32","Wien Energie GmbH"
"6879","524127838990-69","Krauss-Maffei Wegmann GmbH & Co. KG"
"6880","443232336651-16","POSCO"
"6881","427653644807-10","Daimler Truck AG"
"6882","443257945191-76","Stryker"
"6883","932256341405-17","Micro-Mobility for Europe"
"6884","135616145432-44","Les Pêcheurs de Bretagne"
"6885","968864543610-11","Związek Polskich Producentów Ryb"
"6886","316352847882-84","European Bottom Fishing Alliance"
"6887","948133947667-87","Oberbank AG"
"6888","094392144122-20","Associação Portuguesa de Imprensa"
"6889","130225437251-64","Johnson Controls"
"6890","931619945984-22","Wizz Air Hungary Limited"
"6891","691273447861-25","Groupe Limagrain"
"6892","086257740627-54","Joint European Disruptive Initiative"
"6893","211500841707-38","DEPA INFRASTRUCTURE S.A."
"6894","833656146084-28","FedEx Express International Belgium BVBA"
"6895","741084847914-70","Rare Earths Norway AS"
"6896","839157644877-97","European Chamber of Commerce in Korea"
"6897","131028547391-53","International Information System Security Certification Consortium"
"6898","972580647948-11","Global Watch Straps"
"6899","533637347949-78","SAS VALUSED"
"6900","951014447923-97","The Chicago Council on Global Affairs"
"6901","493476441072-37","Seda International Packaging Group"
"6902","820189240173-22","ALPLA Werke Alwin Lehner GmbH & Co KG"
"6903","597535947802-79","Max von Abendroth"
"6904","9304391101-08","Deutscher Juristinnenbund e.V."
"6905","202702447560-24","Institute of Export & International Trade"
"6906","428866047728-12","Public Affairs Community of Europe"
"6907","276843825574-05","CSE COE"
"6908","3644916703-20","Deutscher Richterbund, Bund der Richterinnen und Richter, Staatsanwältinnen und Staatsanwälte"
"6909","60758835312-16","Federation of European Tank Storage Associations"
"6910","735596047600-35","Movimento Cultural da Terra de Miranda"
"6911","020407017288-38","Kingspan Group PLC"
"6912","708062847650-44","Siga Hydro"
"6913","942505344125-37","Coöperatie Koninklijke Cosun U.A."
"6914","339913646349-90","Business at OECD (BIAC)"
"6915","891384838981-16","Irish Human Rights and Equality Commission."
"6916","932288747927-37","Cheniere Energy, Inc."
"6917","738902547906-46","Pinergy"
"6918","460033844652-45","jskwadraat"
"6919","140522447894-09","Cerberus European Capital Advisors LLP"
"6920","216374348038-09","Fluency Innovation Limited"
"6921","739494147829-49","Altana Technologies, Inc."
"6922","43691777818-34","Federation of European Motorcyclists' Associations"
"6923","151979748058-04","Airholding S.A."
"6924","933102147733-91","Irish Farmers' Association"
"6925","90526016248-05","Assemblée des Régions Européennes Viticoles"
"6926","394469847966-60","Danish Refugee Council Brussels"
"6927","441913146231-35","GAZ-SYSTEM S.A."
"6928","993289318870-52","Fisheries Regions Network Netherlands"
"6929","931781036602-33","Comité Régional des pêches maritimes et des élevages marins de Bretagne"
"6930","235585541427-10","European Diabetes Forum"
"6931","97955117938-72","CONFEDERACIÓN SINDICAL DE CCOO"
"6932","703612947384-82","fritz-kulturgüter gmbh"
"6933","441902548040-49","Mathias Corvinus Collegium Foundation"
"6934","667676145713-34","La Banque Postale"
"6935","699681335670-44","Tampere University"
"6936","044489445235-71","Institut du Développement Durable et des Relations Internationales"
"6937","337825146819-47","Brintbranchen / Hydrogen Denmark"
"6938","812017147897-33","Union des Professionnels de la Location Touristique"
"6939","317259347794-40","Satispay Europe SA"
"6940","307251242511-71","Belron International Limited"
"6941","006004145615-69","CGI Inc. Group"
"6942","493116947877-11","Credo AI"
"6943","893916722226-82","Motorola Solutions Incorporated"
"6944","117394247983-13","Statnett SF"
"6945","779310747622-30","Anch.AI AB"
"6946","040236247699-68","Binderr Ltd"
"6947","706639245112-89","OCI NV"
"6948","953427147980-05","ORGANIZACION NACIONAL DE CIEGOS DE ESPAÑA"
"6949","766108347938-49","Recycling Netwerk Benelux"
"6950","360365546586-29","Constantia Flexibles International GmbH"
"6951","716301347557-95","Koninklijke Vereniging van Gasfabrikanten in Nederland"
"6952","051585416549-65","FEDERCASSE - Federazione Italiana delle Banche di Credito Cooperativo Casse Rurali e Artigiane"
"6953","219775535360-61","Prime Collateralised Securities (PCS) Europe asbl"
"6954","155984042541-84","ANITA - Associazione Nazionale Imprese Trasporti Automobilistici"
"6955","473310732515-30","The Future Society"
"6956","183192748004-32","CANOPEA"
"6957","027418748129-16","Polski Klub Ekologiczny Okręg Mazowiecki"
"6958","546681148117-53","BRAL Stadsbeweging voor Brussel"
"6959","506497923503-90","Vartotojų aljansas (Lithuanian Consumers Alliance)"
"6960","468131548132-90","RESPIRE – Association nationale pour l’amélioration de la qualité de l’air et la défense des victimes de la pollution de l’air"
"6961","372227817849-54","CITTADINI PER L'ARIA"
"6962","227651148127-20","SMBC Aviation Capital Ltd"
"6963","655384148086-23","Transnational Alliance to Combat Illicit Trade"
"6964","874095448041-73","VEP S.R.L."
"6965","234896947959-56","Infobip Ltd."
"6966","573618628778-12","Commissie Meijers"
"6967","674630747738-35","The European Association of Corporate Treasurers"
"6968","755496548061-95","Aurora Lithium"
"6969","924462331324-02","International Credit Insurance & Surety Association"
"6970","541350347851-77","Dutch Relief Alliance"
"6971","292566647414-46","Haleon"
"6972","483991348149-68","EMMA GATEAU & ASSOCIÉS"
"6973","631402748052-21","Youssou Ndour Foundation for Cultural and Creative Industries"
"6974","649618044734-72","Norge Mineraler AS"
"6975","331903736107-55","STEM Ústav empirických výzkumů, z.ú."
"6976","647130317683-76","AXA XL"
"6977","521671647908-20","Česká tisková kancelář"
"6978","552069443013-09","Stiftung Familienunternehmen und Politik"
"6979","285476048190-56","Web-IQ B.V."
"6980","770141548146-23","European Sustainable Development Network Association"
"6981","551233947585-96","Banijay Group"
"6982","704370938610-77","The European Digital Payments Industry Alliance "
"6983","051844129600-85","Albemarle Europe"
"6984","25155107085-31","World Uyghur Congress"
"6985","674990548048-84","European Center for Constitutional and Human Rights"
"6986","906602046269-23","REScoop.eu asbl"
"6987","355642016161-08","CARE France"
"6988","850223147083-79","Klimadelegation e.V."
"6989","28526077094-54","Danish 92 Group - Forum for Sustainable Development"
"6990","992490647231-71","Eumicon AISBL"
"6991","129567748171-77","Hamburger Hafen und Logistik Aktiengesellschaft"
"6992","551316547939-21","InnoGlobal"
"6993","925392526543-39","The Pan-European Regional Council of the International Trade Union Confederation"
"6994","818796448131-56","Stowarzyszenie Krajowa Unia Producentów Soków (KUPS)"
"6995","049566047779-57","Trafigura Pte Ltd"
"6996","439507546161-38","Arbeitskreis Kirchliche Investoren"
"6997","502122240542-51","Deutsches Kinderhilfswerk e.V."
"6998","548784521745-66","Arbeitsgemeinschaft der deutschen Familienorganisationen e.V."
"6999","56852692897-76","Association Européenne des Cadres de l'Assurance - AECA - European Federation of Executives and Managerial Staff of the Insurance Sector"
"7000","718050340792-96","FEDERACIÓN ANDALUCÍA ACOGE"
"7001","968334040015-84","Liberty Mutual Insurance Group"
"7002","866541247974-60","NVIDIA Corporation"
"7003","139592748217-44","Institute for Erasmus Peace Solutions"
"7004","494499948076-65","European Deafblind Network"
"7005","280213826950-29","WiseEuropa - Fundacja Warszawski Instytut Studiów Ekonomicznych i Europejskich"
"7006","500891145940-41","Cosentino Group"
"7007","929545245594-24","Swappie"
"7008","061884248075-53","New Agriculture New Generation"
"7009","537099648257-63","Learlab s.r.l."
"7010","705466248107-93","Tietoevry"
"7011","056349148033-85","Asociatia Code for Romania - Codeaza pentru Romania"
"7012","669698645749-43","Ledger SAS"
"7013","534817947413-51","Revolut Ltd"
"7014","052513138393-62","European Center for Not-for-Profit Law Stichting"
"7015","909297816481-39","Cercle Europe et Economie Sociale"
"7016","721518616432-31","Arbetsgivarverket"
"7017","858628247176-62","DR4EU"
"7018","024782946888-95","Danfoss A/S"
"7019","535881837338-55","Action and Protection League"
"7020","377469547165-60","The Great Collective AB (Insurely)"
"7021","297466129136-12","Associação Técnica da Indústria de Cimento"
"7022","305444648191-31","bunq BV"
"7023","681422747067-85","Turun yliopisto"
"7024","47338336902-73","DAIKIN Europe NV"
"7025","856227147204-84","Formula 1"
"7026","997241048177-67","Meyer Burger Technology AG"
"7027","874655547473-94","Institutional Limited Partners Association"
"7028","34621194332-56","PowerShift - Verein fuer eine oekologisch-solidarische Energie- & Weltwirtschaft e.V."
"7029","14854119757-24","Consejo Superior de Investigaciones Científicas"
"7030","082250546728-83","Western Union"
"7031","304231748223-70","CEMENT,GLASS, CERAMICS AND SOIL PRODUCTS EXPORTERS' ASSOCIATION"
"7032","266486245741-10","Bizum"
"7033","931026511731-77","Fédération Nationale des Syndicats d'Agents Généraux d'assurance"
"7034","979376948413-46","Center for Cybersecurity Policy and Law"
"7035","374860614091-68","Swedish Association of Mines, Mineral and Metal Producers"
"7036","133743846287-22","World Gold Council"
"7037","604616746296-21","UTEXBEL"
"7038","061911948415-37","EU-China Business Association"
"7039","332404341982-26","European Refurbishment Association"
"7040","119324940698-95","European Association for Business and Commerce"
"7041","587904748447-79","Excelerate Energy"
"7042","295556547852-66","Planet Farms"
"7043","189086736758-93","Ingevity Corporation"
"7044","755850612851-57","adidas AG"
"7045","680251947766-97","Wolkat Products B.V."
"7046","351783047867-48","Ecological and Toxicological Association of Dyes and Organic Pigments Manufacturers"
"7047","930954843337-94","European Chemistry for Textile and Leather"
"7048","477838445914-27","Apparel and Footwear International RSL Management Group"
"7049","285222847712-43","RECOVER TEXTILE SYSTEMS, S.L."
"7050","586261647821-39","Groene Kring"
"7051","120782844517-01","Johnson Matthey plc"
"7052","200593345593-86","Strategic Advisory Management"
"7053","380167446498-62","Adamantia Advisory"
"7054","060424546122-45","IRCANTEC"
"7055","275106146202-23","Payward Inc"
"7056","471491246404-54","Proteon Pharmaceuticals S.A."
"7057","940105543030-75","SPARK"
"7058","339687447443-74","Rystad Energy"
"7059","073609715164-10","Unipol Gruppo"
"7060","080853047541-71","Jonge Klimaatbeweging"
"7061","095370347921-55","ENERGIA NATURALIS d.o.o. za ulaganje i upravljanje"
"7062","663383410693-21","Carlyle"
"7063","815198341125-92","OrangeGas B.V."
"7064","154789029420-42","ASOCIACION AGRARIA JOVENES AGRICULTORES MALAGA"
"7065","581965511004-36","Solidaris - Union Nationale des Mutualités Socialistes - National Federation of Socialist Mutual Health Funds"
"7066","071230647405-02","HelpAge International"
"7067","943273430367-14","Women's Network for Change"
"7068","696874316528-26","CARE Österreich"
"7069","585105139027-49","Transparency International Nederland"
"7070","152896744065-48","Citizens Assembly"
"7071","307468640381-08","Sustainable Development Institute"
"7072","395609641332-50","Fairtrade Deutschland e.V."
"7073","453917018572-70","Društvo za oblikovanje održivog razvoja"
"7074","510054120552-28","WO=MEN Dutch Gender Platform"
"7075","461867624888-33","ASSOCIATION INTERNATIONALE DES MAIRES FRANCOPHONES"
"7076","793034324893-09","Commonwealth Local Govenment Forum"
"7077","349960333040-21","Sumitomo Benelux S.A./N.V."
"7078","532660840601-45","Freie Universität Berlin"
"7079","329831343391-08","Universidad de Navarra"
"7080","084497913019-90","Stowarzyszenie  Sygnał"
"7081","03607212990-30","Smurfit Kappa Group"
"7082","644208348566-01","FERROVIAL, S.A."
"7083","943095936679-05","Signify"
"7084","750078047872-66","Axcelfuture"
"7085","049735848128-90","Tietmeyer, Wolgast & Partner Berlin Politikberatung PartG"
"7086","675673148141-34","DBRS Ratings GmbH"
"7087","972461146935-95","Africa Platform"
"7088","873264846937-84","Caritas Africa"
"7089","506689845145-86","Pan African Farmers Organization"
"7090","305646248030-51","Confederația Patronală CONCORDIA"
"7091","574020347517-26","Future Advocacy"
"7092","189379534442-48","Euroffice Praha - Brusel, a. s."
"7093","256684745121-30","Trainline SAS"
"7094","608474740539-59","Suomen Tekstiili ja Muoti ry"
"7095","310206914824-45","SOLIDAR FOUNDATION"
"7096","137714048277-05","FSR - danske revisorer"
"7097","387896145868-63","Finnish Fur Breeders' Association"
"7098","780330912492-15","Business Platform Europe"
"7099","676889648373-61","Energias de Portugal"
"7100","714586048621-93","MUNIC"
"7101","153732825045-97","McCain Alimentaire"
"7102","254508647685-28","One Planet Business for Biodiversity"
"7103","521196240851-45","Lutron Electronics Co., Inc."
"7104","716094426153-05","Brussels Consulting Kft."
"7105","762095048428-84","Watch & Jewellery Initiative 2030"
"7106","799270215914-23","Association of the European Poultry Breeders"
"7107","431904548203-03","Comité Académico Técnico de Asesoramiento a Problemas Ambientales"
"7108","096637338526-53","Polyolefin Circular Economy Platform"
"7109","859359848269-33","AMR Action Fund"
"7110","997962448582-84","Royal Belgian Football Association"
"7111","735387335438-59","Royal Netherlands Football Association"
"7112","908457634413-95","Edwards Lifesciences"
"7113","599101648423-63","Fédération des Ensemble et Interprètes Professionels Indépendants des Musiques Historiques d'Europe"
"7114","841780842634-63","Trilateral Research"
"7115","773173314077-54","Association Européenne des Expositions Scientifiques, Techniques et Industrielles"
"7116","717124648665-55","Fundación Igualdad Animal"
"7117","903485248570-01","COWI A/S"
"7118","207701848789-44","European Youth Denmark"
"7119","650184348739-14","Federatia Romana de Fotbal"
"7120","969078548744-81","Norges Fotballforbund"
"7121","945677848082-84","OsloMet – Oslo Metropolitan University"
"7122","939400248099-56","Marcegaglia Carbon Steel SPA"
"7123","527331347140-39","The Innovation in Politics Institute GmbH"
"7124","617315548793-82","Florette Iberica"
"7125","699957748795-10","CONGELADOS DE NAVARRA, S.A.U."
"7126","634007348792-32","VISCOFAN, S.A."
"7127","508199648790-54","Confederación Empresarial Navarra"
"7128","843576148796-84","Grupo AN"
"7129","043704248798-75","The Real Green Food Company"
"7130","554441148801-32","Ultracongelados Virto S.A.U."
"7131","438186348797-77","OBRAS ESPECIALES EDIFICACION E INFRAESTRUCTURAS, SAU"
"7132","664105013528-37","PREPARE AISBL"
"7133","284772026043-53","European Rural Community Alliance"
"7134","795272548740-16","Une voie pour tous"
"7135","747309448812-73","Zespri International Limited"
"7136","464363438299-24","Confederación Empresarial de la Comunidad Valenciana"
"7137","1938561921-91","Febelfin"
"7138","266792325824-83","Bund deutscher Baumschulen"
"7139","746834522404-78","DDV Deutscher Dialogmarketing Verband e.V."
"7140","455587448204-92","ŠKODA TRANSPORTATION"
"7141","673689748475-53","Fédération Européenne d'Associations Nationales Travaillant avec les Sans-Abri"
"7142","131581848799-77","ODI Europe"
"7143","252537045924-35","Formo Bio GmbH"
"7144","015501748765-64","Onego Bio"
"7145","589568848593-64","Carlo Ratti Associati"
"7146","781559916266-15","European DataWarehouse GmbH"
"7147","819495646253-89","GeoPost SA"
"7148","132297048123-76","NOS"
"7149","976673731194-81","Prekursor Foundation for Social Policy"
"7150","196729348932-20","Stowarzyszenie Rzeźników i Wędliniarzy Rzeczypospolitej Polskiej"
"7151","168985448642-78","Bundesverband der Deutschen Vending Automatenwirtschaft e.V."
"7152","21371808279-69","European Vending & Coffee Service Association"
"7153","407098547453-30","Irish Pharmaceutical Healthcare Association"
"7154","820392245548-75","Elliott Advisors (UK) Ltd"
"7155","961973546240-11","ALAN asbl-Maladies Rares Luxembourg"
"7156","559066047022-87","Vestiaire Collective"
"7157","930361448378-53","The Or Foundation"
"7158","268506748715-70","Východoslovenská energetika Holding, a.s."
"7159","560089848584-90","Slovenský plynárenský priemysel, a.s."
"7160","648546927951-39","Slovenské elektrárne, a.s."
"7161","619827038860-30","Hitachi Energy"
"7162","449661247953-71","MVM CEEnergy Zrt."
"7163","716614047943-23","OMV Petrom SA"
"7164","284400047930-54","Ocelářská unie"
"7165","538052547919-83","MIBGAS, S.A."
"7166","682940648121-47","EuroChamber Nigeria"
"7167","792454648535-96","European Sleeper"
"7168","166412520967-61","The Climate Group (UK registered name: The Climate Change Organisation)"
"7169","882802044388-97","European Democrat Students"
"7170","159208346089-06","Carbon Gap LTD"
"7171","059523148868-86","Tremau"
"7172","972641035971-75","UnitedHealth Group"
"7173","272315633965-08","Viessmann Climate Solutions SE"
"7174","138306248553-21","SIBS SGPS, SA"
"7175","862700548456-45","Shape Robotics"
"7176","635877723431-08","Lykke Advice"
"7177","502262648681-25","Synthesia.io"
"7178","658052645886-51","CLAAS KGaA mbH"
"7179","268661848772-34","forum anders reisen e.V."
"7180","855580148145-69","ASSOCIACIO D'AMFITRIONS DE LLARS COMPARTIDES DE CATALUNYA"
"7181","773425322899-55","Nadacia Habitat for Humanity International"
"7182","931083649121-69","Plataforma Tecnológica Portuguesa da Construção"
"7183","76326275827-75","Ad-Hoc Industry Natural Resource Management Group"
"7184","761781849095-29","Dataminr"
"7185","366024547020-90","Fluence Energy"
"7186","306767849088-78","Viohalco SA"
"7187","278024429392-63","Croatian Employers' Association"
"7188","627608714685-42","TURKISH EMPLOYERS' ASSOCIATION OF METAL INDUSTRIES"
"7189","540038948163-51","EESTI TÖÖANDJATE KESKLIIT MTÜ"
"7190","202964447053-10","Associação Portuguesa das Empresas do Sector Eléctrico e Electrónico"
"7191","009462448118-38","The Malta Chamber of Commerce, Enterprise and Industry"
"7192","026897317691-75","Slovenska bankova asociacia"
"7193","967160748894-22","Stichting Onderzoek Multinationale Ondernemingen"
"7194","066421848242-44","HERACLES GENERAL CEMENT CO"
"7195","657143349163-40","SEATA Holdings Pty Ltd"
"7196","082799927198-85","Kerry Group"
"7197","790181540347-31","Fundación Finnovaregio"
"7198","688622614637-62","Natural Resource Governance Institute"
"7199","867972817694-57","Confederação do Comércio e Serviços de Portugal"
"7200","965069948125-64","Confederação dos Agricultores de Portugal"
"7201","506294132740-07","World Green Infrastructure Network"
"7202","349128141758-58","BIPAR - European Federation of Insurance Intermediaries"
"7203","738072548882-14","Басктеболен клуб за хора с увреждания Левски"
"7204","045973949231-70","Alianza contra la pobreza energética"
"7205","526218345566-71","Bundesverband Naturkost Naturwaren e.V."
"7206","940632038561-64","Health Data Hub / Plateforme des données de santé"
"7207","035251049170-22","The International Center for Ukrainian Victory"
"7208","035046148964-30","HKScan Finland Oy"
"7209","468402349097-31","Snellmanin Lihanjalostus Oy"
"7210","463595049063-40","Atria Oyj"
"7211","481406249032-21","Associação Portuguesa da Indústria Farmacêutica"
"7212","630840648920-92","Michael Adam Sonenshine"
"7213","966617049249-33","Institut Jean Monnet"
"7214","827831949322-54","Sequans Communications"
"7215","949815348837-62","HUMANA LT"
"7216","552121149198-57","Aequitas Global"
"7217","350263447911-38","LittleBigCode"
"7218","892739146790-61","Space Exploration Technologies Corp."
"7219","832390748861-69","Korea International Trade Association"
"7220","988328349252-77","Ofek: The Israeli Center for Public Affairs"
"7221","488895746767-41","AK Public Affairs"
"7222","773063846112-57","Associazione Nazionale Imprese Trasporti Automobilistici."
"7223","454428833358-71","UNIVERSIDAD REY JUAN CARLOS"
"7224","601223121882-35","Universitetet i Bergen"
"7225","470124034002-84","Coöperatie Koninklijke Avebe U.A."
"7226","57779082499-25","Schuttelaar & Partners"
"7227","068965843827-29","ACT group"
"7228","920936444243-09","Carnegie Europe Foundation"
"7229","043135141718-61","European Democracy Consulting"
"7230","971029940352-73","European Roundtable on Climate Change and Sustainable Transition"
"7231","481429647259-30","Wizz Air Innovation Ltd."
"7232","697065015056-39","Promote Ukraine"
"7233","6128433730-45","European Federation of Museum & Tourist Railways"
"7234","673355646988-29","Kosmos Energy Ltd."
"7235","426587649380-90","National Academy of Medicine"
"7236","848207220312-12","National Association of Manufacturers"
"7237","144182045435-92","ITA AIRWAYS"
"7238","812711446192-91","Polskie Linie Lotnicze "LOT" S.A."
"7239","025510245438-54","SAS"
"7240","371369743239-54","Fondation Abbé Pierre"
"7241","478947949243-34","Foundation for United Nations SDG"
"7242","850004435583-28","Finnish Information Security Cluster – Kyberala ry"
"7243","133425935920-17","The European Business Council in Japan"
"7244","621519548304-62","Bundesverband Güterkraftverkehr Logistik und Entsorgung (BGL) e.V."
"7245","970062248928-38","Tent Partnership for Refugees"
"7246","450310849354-35","The Aspen Strategy Group"
"7247","186550449159-84","NKT A/S"
"7248","555464647755-17","RUSI Europe"
"7249","361912636998-58","Trans-Atlantic Parliamentary Group"
"7250","617147441308-62","Sustainalytics BV"
"7251","486735740212-43","Irish Offshore Operators' Association"
"7252","951876838302-05","Greenergy Fuels Ltd"
"7253","285692738074-38","EUChanger"
"7254","266675445160-69","IVECO GROUP N.V."
"7255","222239840460-31","Brazilian Association of Vegetable Oil Industries"
"7256","868501130379-95","Brazilian Sugarcane and Bioenergy Industry Association"
"7257","405636447545-20","ASOCIACION NACIONAL DEL TAXI DE ESPAÑA"
"7258","442548447538-89","Brussels Taxi Fed"
"7259","687914842434-55","Asociación Estatal De Empresas Operadoras Portuarias"
"7260","098793547652-86","Atlante SRL"
"7261","629049847630-60","RENFE"
"7262","776814849428-60","Coolbrook Oy"
"7263","78903417544-46","Federation of Belgian Electricity and Gas Companies"
"7264","644950947360-19","Zveza svobodnih sindikatov Slovenije"
"7265","180076324938-66","Confédération Générale du Travail Force Ouvrière"
"7266","564418133338-61","Union des entreprises de proximité"
"7267","336913749342-44","For a Beautiful World"
"7268","854718349128-48","Arnika, z.s."
"7269","608478448913-23","Meteory B.V."
"7270","637276838048-73","Stichting Koninklijk Nederlands Normalisatie Instituut"
"7271","815649149176-67","TecPart - Verband Technische Kunststoff-Produkte e.V."
"7272","036720949324-31","Confederação da Agricultura e Pecuária do Brasil"
"7273","697914448623-83","Swedish Institute for Standards"
"7274","223802233480-26","Assarmatori"
"7275","513067943447-94","Vitesco Technologies Group AG"
"7276","656659249292-15","Global Magnitsky Justice Movement"
"7277","367232347335-43","Energy and Climate Policy and Innovation Council e.V."
"7278","311431433131-35","DiXi Group"
"7279","396314833858-72","The Green Tank"
"7280","708026439095-34","Bolsas y Mercados Españoles"
"7281","183397449060-23","Nordion (Canada) Inc."
"7282","268304747883-29","COALITION POUR L'ABOLITION DE LA PROSTITUTION"
"7283","565252528022-40","Copenhagen Business School"
"7284","633412048884-81","Duslo, a.s."
"7285","320849549425-61","Förhandlings- och samverkansrådet PTK"
"7286","371153349467-58","VON ARDENNE GmbH"
"7287","109863748605-97","Fronius International GmbH"
"7288","060605222884-13","AVL List GmbH"
"7289","31226213614-86","BIMCO"
"7290","441526549379-29","E-SPACE"
"7291","131460449326-02","Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH"
"7292","154088749267-31","Securing America's Future Energy Foundation"
"7293","632353948157-28","AMG Lithium GmbH"
"7294","877886034945-03","Samaritan International"
"7295","583116649498-70","ProjectTogether gGmbH"
"7296","875991646944-87","Black Sea Universities Network"
"7297","769151434737-69","The HALO Trust"
"7298","081018746995-58","Micron Technology Inc."
"7299","303427449477-63","DP World"
"7300","971787249581-26","ITECA Limited Liability Partnership"
"7301","240007549300-75","Cultural Survival"
"7302","814315848189-67","Circle Internet Financial"
"7303","752566749184-72","Polski Związek Hodowców i Producentów Trzody Chlewnej "POLSUS""
"7304","194018149193-44","Krajowy Związek Pracodawców Producentów Trzody Chlewnej POLPIG"
"7305","162098243136-39","GMV Aerospace and Defence SAU"
"7306","559821449453-97","LYGG / FlyMaas OY"
"7307","71326222148-95","European Smart Energy Solution Providers"
"7308","323700048258-60","BC3 BASQUE CENTRE FOR CLIMATE CHANGE - KLIMA ALDAKETA IKERGAI"
"7309","53001479740-93","Green Hydrogen Systems"
"7310","217051049645-33","ABO Wind AG"
"7311","408590249529-83","One Forest Youth Initiative"
"7312","869216149214-54","Quartech"
"7313","441205949020-90","World Farmers' Organisation"
"7314","122354449612-59","Origin Enterprises plc"
"7315","518378748755-96","Wind Energy Ireland"
"7316","715140648943-94","The International Confederation of Music Publishers"
"7317","534589549236-90","Integrity Initiatives International"
"7318","750964149462-33","Fundación Privada Monte de Piedad y Caja de Ahorros San Fernando de Huelva, Jerez y Sevilla"
"7319","366997312527-51","Trans European Policy Studies Association"
"7320","470779146778-62","European Business Association"
"7321","71649103246-10","Zentralverband Deutsches Kfz-Gewerbe e.V."
"7322","953426249362-47","European Judicial Training Network"
"7323","385192846585-87","Glastuinbouw Nederland"
"7324","746404949091-58","Nexi Group"
"7325","939946727190-89","PPRO Financial Ltd"
"7326","636736838392-54","N26"
"7327","497284939842-90","European Digital Finance Association"
"7328","369171248735-67","CIECH Sarzyna Spółka Akcyjna"
"7329","038217645744-31","Chantiers de l'Atlantique"
"7330","732655449493-63","Polski Związek Hodowców i Producentów Bydła Mięsnego"
"7331","627053949547-18","Fundación Tomillo"
"7332","065162648302-69","European Forum of Farm Animal Breeders"
"7333","3265773534-15","Association des régions européennes des produits d'origine"
"7334","012146830944-03","MSCI Limited"
"7335","088067349647-55","Stowarzyszenie Otwarte Klatki"
"7336","225042848526-35","Suzano S.A."
"7337","957150649627-58","Avesta Battery & Energy Engineering (ABEE)"
"7338","999063349472-27","Stichting ter Exploitatie van Naburige Rechten"
"7339","566629449408-49","JIC, zájmové sdružení právnických osob"
"7340","744489434488-34","Stowarzyszenie Dystrybutorów i Producentów Części Motoryzacyjnych"
"7341","300655047135-69","Nielsen Media Belgium"
"7342","082690649605-19","Wind Tre s.p.a."
"7343","961884649316-85","Global Media Registry"
"7344","131570748830-59","Association Européenne pour la Démocratie Locale"
"7345","133978448647-87","the Mozilla Foundation"
"7346","175286523869-61","Imerys SA"
"7347","038014348035-13","European Forum of Securities Associations"
"7348","350103647681-59","Car Rental Coalition"
"7349","683561749609-16","Utilitas OÜ"
"7350","489174129641-36","Eesti Maaülikool (Estonian University of Life Sciences)"
"7351","359651727264-82","Swedish Union of Journalists (Journalistförbundet)"
"7352","45704364993-49","SINDICATO DE ENFERMERIA SATSE"
"7353","653719049906-81","Port of Antwerp-Bruges International"
"7354","208547749601-54","Tweeddale Advisors Ltd"
"7355","267303827175-27","Keidanren (Japan Business Federation)"
"7356","124351649983-11","Kraftkvinnorna"
"7357","723187946512-79","Stichting The London Story"
"7358","293171528851-04","Svaz českých knihkupců a nakladatelů, zapsaný spolek"
"7359","912193749098-76","RUNDEN Packaging & Logistics GmbH & Co. KG"
"7360","516916049137-69","Open Search Foundation e.V."
"7361","082874831702-46","Asociación de Víctimas de la Ley de Violencia de Género Madrid"
"7362","873726849732-13","In Ovo B.V."
"7363","274039449972-30","Museum of the Future LLC"
"7364","0026376672-48","Assuralia, beroepsvereniging van verzekeringsondernemingen"
"7365","331635545815-51","E-GAP S.r.l."
"7366","492843917841-58","Albert Schweitzer Stiftung für unsere Mitwelt"
"7367","595153845271-03","EPRI Europe DAC"
"7368","984121648704-89","Air-Conditioning, Heating, and Refrigeration Institute"
"7369","281405849673-08","Lietuvos pieno gamintojų asociacija"
"7370","844706149682-05","Lietuvos vidutinių pieno ūkių asociacija"
"7371","864626447808-18","Lietuvos ūkininkų sąjunga"
"7372","147745550056-17","Dansk Metalarbejderforbund"
"7373","809121549545-61","Taiwan Semiconductor Manufacturing Company Ltd"
"7374","712128241368-38","IN Groupe"
"7375","978510049514-67","Secure Identity Alliance ASBL"
"7376","027635847945-53","Li-Cycle Europe"
"7377","383575045987-15","Schmidt Special Competitive Studies Project"
"7378","985910748406-44","Okta"
"7379","819909040311-18","Ontario Teachers' Pension Plan Board"
"7380","684612848391-69","Public Sector Pension Investment Board"
"7381","376788044605-86","Clever Cloud"
"7382","389630949944-21","ARDIAN France"
"7383","827382249040-93","Greenvolt- Energias Renvováveis, S.A."
"7384","224574241031-77","ADENE - Agência para a Energia"
"7385","29528175589-79","Portuguese Renewable Energy Association"
"7386","697282449610-75","AbleDocs Scandinavia"
